year,state,state_abbr,district,party,victor,vic_perc_votes
1976,ALABAMA,AL,1,Republican,TRUE,0.6251638353375326
1976,ALABAMA,AL,2,Republican,TRUE,0.5760287026259577
1976,ALABAMA,AL,3,Democrat,TRUE,0.989699022656597
1976,ALABAMA,AL,4,Democrat,TRUE,0.8038199770483235
1976,ALABAMA,AL,5,Democrat,TRUE,0.9999383585769637
1976,ALABAMA,AL,6,Republican,TRUE,0.5667864482703454
1976,ALABAMA,AL,7,Democrat,TRUE,0.99995475154071
1976,ALASKA,AK,0,Republican,TRUE,0.7082600162425555
1976,ARIZONA,AZ,1,Republican,TRUE,0.5733855185909981
1976,ARIZONA,AZ,2,Democrat,TRUE,0.5823047527013968
1976,ARIZONA,AZ,3,Democrat,TRUE,0.4747361953356664
1976,ARIZONA,AZ,4,Republican,TRUE,0.4862153557075004
1976,ARKANSAS,AR,1,Democrat,TRUE,0.6885627614319062
1976,ARKANSAS,AR,2,Democrat,TRUE,0.86380640426712485
1976,ARKANSAS,AR,3,Republican,TRUE,1
1976,ARKANSAS,AR,4,Democrat,TRUE,1
1976,CALIFORNIA,CA,1,Democrat,TRUE,0.7394708224278395
1976,CALIFORNIA,CA,2,Republican,TRUE,0.5600679709830396
1976,CALIFORNIA,CA,3,Democrat,TRUE,0.7285696414982226
1976,CALIFORNIA,CA,4,Democrat,TRUE,0.5021551010679502
1976,CALIFORNIA,CA,5,Democrat,TRUE,0.6184412890303659
1976,CALIFORNIA,CA,6,Democrat,TRUE,0.660675547679428
1976,CALIFORNIA,CA,7,Democrat,TRUE,0.7472156735224779
1976,CALIFORNIA,CA,8,Democrat,TRUE,0.6211704255816078
1976,CALIFORNIA,CA,9,Democrat,TRUE,0.7080557938086635
1976,CALIFORNIA,CA,10,Democrat,TRUE,0.7204698828509486
1976,CALIFORNIA,CA,11,Democrat,TRUE,0.6107926490118847
1976,CALIFORNIA,CA,12,Republican,TRUE,0.662064341120712
1976,CALIFORNIA,CA,13,Democrat,TRUE,0.6677376845284807
1976,CALIFORNIA,CA,14,Democrat,TRUE,0.7253808271406633
1976,CALIFORNIA,CA,15,Democrat,TRUE,0.7220383851753805
1976,CALIFORNIA,CA,16,Democrat,TRUE,0.5341968779540636
1976,CALIFORNIA,CA,17,Democrat,TRUE,0.656883819735977
1976,CALIFORNIA,CA,18,Republican,TRUE,0.6420194390587403
1976,CALIFORNIA,CA,19,Republican,TRUE,0.6437853444120193
1976,CALIFORNIA,CA,20,Republican,TRUE,0.6724514725030021
1976,CALIFORNIA,CA,21,Democrat,TRUE,0.6651274582160421
1976,CALIFORNIA,CA,22,Republican,TRUE,0.6260855808675919
1976,CALIFORNIA,CA,23,Democrat,TRUE,0.6017838960991094
1976,CALIFORNIA,CA,24,Democrat,TRUE,0.6778074029566763
1976,CALIFORNIA,CA,25,Democrat,TRUE,0.7189581395348837
1976,CALIFORNIA,CA,26,Republican,TRUE,0.6558598117778606
1976,CALIFORNIA,CA,27,Republican,TRUE,0.5468367595212084
1976,CALIFORNIA,CA,28,Democrat,TRUE,0.8019592065213589
1976,CALIFORNIA,CA,29,Democrat,TRUE,0.8541748618041034
1976,CALIFORNIA,CA,30,Democrat,TRUE,0.7438393097870046
1976,CALIFORNIA,CA,31,Democrat,TRUE,1
1976,CALIFORNIA,CA,32,Democrat,TRUE,0.7222431490724174
1976,CALIFORNIA,CA,33,Republican,TRUE,0.5507808666031581
1976,CALIFORNIA,CA,34,Democrat,TRUE,0.5071333517463028
1976,CALIFORNIA,CA,35,Democrat,TRUE,0.5325961872172531
1976,CALIFORNIA,CA,36,Democrat,TRUE,0.6155629049310093
1976,CALIFORNIA,CA,37,Republican,TRUE,0.7107926832511555
1976,CALIFORNIA,CA,38,Democrat,TRUE,0.6361531688514799
1976,CALIFORNIA,CA,39,Republican,TRUE,0.5857489422259577
1976,CALIFORNIA,CA,40,Republican,TRUE,0.5925216641930388
1976,CALIFORNIA,CA,41,Republican,TRUE,0.5765397942464208
1976,CALIFORNIA,CA,42,Democrat,TRUE,0.7598929416709063
1976,CALIFORNIA,CA,43,Republican,TRUE,0.6499732260879009
1976,COLORADO,CO,1,Democrat,TRUE,0.5321884200196271
1976,COLORADO,CO,2,Democrat,TRUE,0.5049983768801138
1976,COLORADO,CO,3,Democrat,TRUE,0.5096215303140978
1976,COLORADO,CO,4,Republican,TRUE,0.5404899148485643
1976,COLORADO,CO,5,Republican,TRUE,0.6643088063463121
1976,CONNECTICUT,CT,1,Democrat,TRUE,0.5708249657893334
1976,CONNECTICUT,CT,2,Democrat,TRUE,0.6506101008627136
1976,CONNECTICUT,CT,3,Democrat,TRUE,0.5462691393845753
1976,CONNECTICUT,CT,4,Republican,TRUE,0.6100416308473954
1976,CONNECTICUT,CT,5,Republican,TRUE,0.6650472071736266
1976,CONNECTICUT,CT,6,Democrat,TRUE,0.5661519093579521
1976,DELAWARE,DE,0,Republican,TRUE,0.5143826859148709
1976,FLORIDA,FL,1,Democrat,TRUE,1
1976,FLORIDA,FL,2,Democrat,TRUE,1
1976,FLORIDA,FL,3,Democrat,TRUE,1
1976,FLORIDA,FL,4,Democrat,TRUE,1
1976,FLORIDA,FL,5,Republican,TRUE,0.5897387813204564
1976,FLORIDA,FL,6,Republican,TRUE,0.6518486938996977
1976,FLORIDA,FL,7,Democrat,TRUE,0.6571594877764843
1976,FLORIDA,FL,8,Democrat,TRUE,0.5801722105594037
1976,FLORIDA,FL,9,Republican,TRUE,0.7808410963329923
1976,FLORIDA,FL,10,Republican,TRUE,0.6632308648853791
1976,FLORIDA,FL,11,Democrat,TRUE,0.911159739421435
1976,FLORIDA,FL,12,Republican,TRUE,0.5388293917900702
1976,FLORIDA,FL,13,Democrat,TRUE,0.7833238345620454
1976,FLORIDA,FL,14,Democrat,TRUE,0.7287176367915796
1976,FLORIDA,FL,15,Democrat,TRUE,0.7042320577357417
1976,GEORGIA,GA,1,Democrat,TRUE,0.9991608921611087
1976,GEORGIA,GA,2,Democrat,TRUE,0.9977193676712557
1976,GEORGIA,GA,3,Democrat,TRUE,0.8873376252333245
1976,GEORGIA,GA,4,Democrat,TRUE,0.6831028671969865
1976,GEORGIA,GA,5,Democrat,TRUE,0.6667638463727674
1976,GEORGIA,GA,6,Democrat,TRUE,0.5170730406018247
1976,GEORGIA,GA,7,Democrat,TRUE,0.5508615861521028
1976,GEORGIA,GA,8,Democrat,TRUE,0.6956124314442413
1976,GEORGIA,GA,9,Democrat,TRUE,0.7899509615854127
1976,GEORGIA,GA,10,Democrat,TRUE,0.9991356046550852
1976,HAWAII,HI,1,Democrat,TRUE,0.43640354064621156
1976,HAWAII,HI,2,Democrat,TRUE,0.7951107950723579
1976,IDAHO,ID,1,Republican,TRUE,0.5460725376791361
1976,IDAHO,ID,2,Republican,TRUE,0.5058228973872076
1976,ILLINOIS,IL,1,Democrat,TRUE,0.9230208538336504
1976,ILLINOIS,IL,2,Democrat,TRUE,0.846755579206439
1976,ILLINOIS,IL,3,Democrat,TRUE,0.5886537824968808
1976,ILLINOIS,IL,4,Republican,TRUE,0.6578789283982884
1976,ILLINOIS,IL,5,Democrat,TRUE,0.7694529698501534
1976,ILLINOIS,IL,6,Republican,TRUE,0.6059695387639397
1976,ILLINOIS,IL,7,Democrat,TRUE,0.8476857455761139
1976,ILLINOIS,IL,8,Democrat,TRUE,0.8054108476282731
1976,ILLINOIS,IL,9,Democrat,TRUE,0.7214631057562003
1976,ILLINOIS,IL,10,Democrat,TRUE,0.5004545156362751
1976,ILLINOIS,IL,11,Democrat,TRUE,0.6739227561556791
1976,ILLINOIS,IL,12,Republican,TRUE,0.7283472306799711
1976,ILLINOIS,IL,13,Republican,TRUE,0.667977548610181
1976,ILLINOIS,IL,14,Republican,TRUE,0.7442304766091264
1976,ILLINOIS,IL,15,Republican,TRUE,0.5391077164079461
1976,ILLINOIS,IL,16,Republican,TRUE,0.6791739936314813
1976,ILLINOIS,IL,17,Republican,TRUE,0.5821264116481877
1976,ILLINOIS,IL,18,Republican,TRUE,0.5772885160049164
1976,ILLINOIS,IL,19,Republican,TRUE,0.6849833883610021
1976,ILLINOIS,IL,20,Republican,TRUE,0.6357125319076982
1976,ILLINOIS,IL,21,Republican,TRUE,0.7446246637867797
1976,ILLINOIS,IL,22,Democrat,TRUE,0.6143307543428329
1976,ILLINOIS,IL,23,Democrat,TRUE,0.7862683965680197
1976,ILLINOIS,IL,24,Democrat,TRUE,0.673760559019946
1976,INDIANA,IN,1,Democrat,TRUE,0.713049773116514
1976,INDIANA,IN,2,Democrat,TRUE,0.5474504875607996
1976,INDIANA,IN,3,Democrat,TRUE,0.5689966512179169
1976,INDIANA,IN,4,Republican,TRUE,0.5437499684634908
1976,INDIANA,IN,5,Republican,TRUE,0.6174436046426959
1976,INDIANA,IN,6,Democrat,TRUE,0.5491078613070857
1976,INDIANA,IN,7,Republican,TRUE,0.626953125
1976,INDIANA,IN,8,Democrat,TRUE,0.5046290724264672
1976,INDIANA,IN,9,Democrat,TRUE,1
1976,INDIANA,IN,10,Democrat,TRUE,0.5983786804840976
1976,INDIANA,IN,11,Democrat,TRUE,0.6040634007265753
1976,IOWA,IA,1,Republican,TRUE,0.5193746330561921
1976,IOWA,IA,2,Democrat,TRUE,0.5034465900757761
1976,IOWA,IA,3,Republican,TRUE,0.5645550354650662
1976,IOWA,IA,4,Democrat,TRUE,0.6909382190191865
1976,IOWA,IA,5,Democrat,TRUE,0.6486424430285288
1976,IOWA,IA,6,Democrat,TRUE,0.6742709669599297
1976,KANSAS,KS,1,Republican,TRUE,0.7306543034933153
1976,KANSAS,KS,2,Democrat,TRUE,0.5069455167247128
1976,KANSAS,KS,3,Republican,TRUE,0.6870597392488811
1976,KANSAS,KS,4,Democrat,TRUE,0.5026957938917664
1976,KANSAS,KS,5,Republican,TRUE,0.6066325259515571
1976,KENTUCKY,KY,1,Democrat,TRUE,0.8199882746491016
1976,KENTUCKY,KY,2,Democrat,TRUE,0.6035441490986863
1976,KENTUCKY,KY,3,Democrat,TRUE,0.5719320184164156
1976,KENTUCKY,KY,4,Republican,TRUE,0.5586927370459938
1976,KENTUCKY,KY,5,Republican,TRUE,0.6659267775614229
1976,KENTUCKY,KY,6,Democrat,TRUE,0.9399127397842331
1976,KENTUCKY,KY,7,Democrat,TRUE,0.732276521404751
1976,LOUISIANA,LA,1,Democrat,TRUE,0.4722192435545888
1976,LOUISIANA,LA,2,Democrat,TRUE,0.9256250875284131
1976,LOUISIANA,LA,3,Republican,TRUE,0.7331237446511222
1976,LOUISIANA,LA,4,Democrat,TRUE,1
1976,LOUISIANA,LA,5,Democrat,TRUE,0.5254975827211653
1976,LOUISIANA,LA,6,Republican,TRUE,0.6521909642334239
1976,LOUISIANA,LA,7,Democrat,TRUE,0.8334826825972548
1976,LOUISIANA,LA,8,Democrat,TRUE,0.9421510313710543
1976,MAINE,ME,1,Republican,TRUE,0.5737655148485183
1976,MAINE,ME,2,Republican,TRUE,0.7710968494217639
1976,MARYLAND,MD,1,Republican,TRUE,0.5406703080950463
1976,MARYLAND,MD,2,Democrat,TRUE,0.7090874821067431
1976,MARYLAND,MD,3,Democrat,TRUE,0.7459448909459714
1976,MARYLAND,MD,4,Republican,TRUE,0.5766697169313932
1976,MARYLAND,MD,5,Democrat,TRUE,0.5770203049824676
1976,MARYLAND,MD,6,Democrat,TRUE,0.7083696453710532
1976,MARYLAND,MD,7,Democrat,TRUE,0.9439348921327994
1976,MARYLAND,MD,8,Republican,TRUE,0.4682224428997021
1976,MASSACHUSETTS,MA,1,Republican,TRUE,0.6376615555658498
1976,MASSACHUSETTS,MA,2,Democrat,TRUE,0.723576754326936
1976,MASSACHUSETTS,MA,3,Democrat,TRUE,0.9997152484457311
1976,MASSACHUSETTS,MA,4,Democrat,TRUE,0.5207329568470465
1976,MASSACHUSETTS,MA,5,Democrat,TRUE,0.6730840135721053
1976,MASSACHUSETTS,MA,6,Democrat,TRUE,0.5480382123680758
1976,MASSACHUSETTS,MA,7,Democrat,TRUE,0.7690658368475729
1976,MASSACHUSETTS,MA,8,Democrat,TRUE,0.7443723790886217
1976,MASSACHUSETTS,MA,9,Democrat,TRUE,0.6955901747996599
1976,MASSACHUSETTS,MA,10,Republican,TRUE,0.9995076149888789
1976,MASSACHUSETTS,MA,11,Democrat,TRUE,0.6897961320038732
1976,MASSACHUSETTS,MA,12,Democrat,TRUE,0.9996134900945601
1976,MICHIGAN,MI,1,Democrat,TRUE,0.9237015126444187
1976,MICHIGAN,MI,2,Republican,TRUE,0.49753830748208494
1976,MICHIGAN,MI,3,Republican,TRUE,0.5058728168109381
1976,MICHIGAN,MI,4,Republican,TRUE,0.600215870967024
1976,MICHIGAN,MI,5,Republican,TRUE,0.5334407461131826
1976,MICHIGAN,MI,6,Democrat,TRUE,0.5273941424863441
1976,MICHIGAN,MI,7,Democrat,TRUE,0.6997330810555124
1976,MICHIGAN,MI,8,Democrat,TRUE,0.5900756569077115
1976,MICHIGAN,MI,9,Republican,TRUE,0.6996247037448557
1976,MICHIGAN,MI,10,Republican,TRUE,0.564866973699235
1976,MICHIGAN,MI,11,Republican,TRUE,0.5475024756465467
1976,MICHIGAN,MI,12,Democrat,TRUE,0.5242249829985569
1976,MICHIGAN,MI,13,Democrat,TRUE,0.8900594532859415
1976,MICHIGAN,MI,14,Democrat,TRUE,0.6649697524525874
1976,MICHIGAN,MI,15,Democrat,TRUE,0.7399116997792494
1976,MICHIGAN,MI,16,Democrat,TRUE,0.7588809060519882
1976,MICHIGAN,MI,17,Democrat,TRUE,0.6421602410393398
1976,MICHIGAN,MI,18,Democrat,TRUE,0.6612046510378904
1976,MICHIGAN,MI,19,Republican,TRUE,0.6668471248956462
1976,MINNESOTA,MN,1,Republican,TRUE,0.6824651706626742
1976,MINNESOTA,MN,2,Republican,TRUE,0.6034010007729548
1976,MINNESOTA,MN,3,Republican,TRUE,0.6609316993333599
1976,MINNESOTA,MN,4,Democrat,TRUE,0.6644200619145659
1976,MINNESOTA,MN,5,Democrat,TRUE,0.7066248798543937
1976,MINNESOTA,MN,6,Democrat,TRUE,0.597901162507904
1976,MINNESOTA,MN,7,Democrat,TRUE,0.7204492875382305
1976,MINNESOTA,MN,8,Democrat,TRUE,1
1976,MISSISSIPPI,MS,1,Democrat,TRUE,1
1976,MISSISSIPPI,MS,2,Democrat,TRUE,0.6301091690231848
1976,MISSISSIPPI,MS,3,Democrat,TRUE,0.9394435590099629
1976,MISSISSIPPI,MS,4,Republican,TRUE,0.7604424359543127
1976,MISSISSIPPI,MS,5,Republican,TRUE,0.6821200694163546
1976,MISSOURI,MO,1,Democrat,TRUE,0.6555592263334935
1976,MISSOURI,MO,2,Democrat,TRUE,0.5108916150362444
1976,MISSOURI,MO,3,Democrat,TRUE,0.6369043666865857
1976,MISSOURI,MO,4,Democrat,TRUE,0.5586577375216805
1976,MISSOURI,MO,5,Democrat,TRUE,0.6802066054402502
1976,MISSOURI,MO,6,Republican,TRUE,0.5853499208849275
1976,MISSOURI,MO,7,Republican,TRUE,0.6202019452075136
1976,MISSOURI,MO,8,Democrat,TRUE,0.6732164741897919
1976,MISSOURI,MO,9,Democrat,TRUE,0.5592843762927568
1976,MISSOURI,MO,10,Democrat,TRUE,0.7207209672740409
1976,MONTANA,MT,0,Democrat,TRUE,0.6644674104801411
1976,MONTANA,MT,0,Republican,TRUE,0.5495588456188243
1976,NEBRASKA,NE,1,Republican,TRUE,0.7318093754369145
1976,NEBRASKA,NE,2,Democrat,TRUE,0.5457373892953408
1976,NEBRASKA,NE,3,Republican,TRUE,0.7289434865668755
1976,NEVADA,NV,0,Democrat,TRUE,0.7705077978415215
1976,NEW HAMPSHIRE,NH,1,Democrat,TRUE,0.6812729869440477
1976,NEW HAMPSHIRE,NH,2,Republican,TRUE,0.6053340371798948
1976,NEW JERSEY,NJ,1,Democrat,TRUE,0.7010025757062669
1976,NEW JERSEY,NJ,2,Democrat,TRUE,0.6172083180939443
1976,NEW JERSEY,NJ,3,Democrat,TRUE,0.6211029652386697
1976,NEW JERSEY,NJ,4,Democrat,TRUE,0.6629737575204251
1976,NEW JERSEY,NJ,5,Republican,TRUE,0.6686025637293431
1976,NEW JERSEY,NJ,6,Republican,TRUE,0.5875765268030462
1976,NEW JERSEY,NJ,7,Democrat,TRUE,0.5654515599343185
1976,NEW JERSEY,NJ,8,Democrat,TRUE,0.7058613712417962
1976,NEW JERSEY,NJ,9,Republican,TRUE,0.5310461392480132
1976,NEW JERSEY,NJ,10,Democrat,TRUE,0.826457504097401
1976,NEW JERSEY,NJ,11,Democrat,TRUE,0.6762085447151063
1976,NEW JERSEY,NJ,12,Republican,TRUE,0.7313730096859282
1976,NEW JERSEY,NJ,13,Democrat,TRUE,0.5036617858800005
1976,NEW JERSEY,NJ,14,Democrat,TRUE,0.49856917039136595
1976,NEW JERSEY,NJ,15,Democrat,TRUE,0.5903712271180409
1976,NEW MEXICO,NM,1,Republican,TRUE,0.7208596029191384
1976,NEW MEXICO,NM,2,Democrat,TRUE,0.7032852573223901
1976,NEW YORK,NY,1,Democrat,TRUE,0.6255374322787128
1976,NEW YORK,NY,2,Democrat,TRUE,0.563920401245763
1976,NEW YORK,NY,3,Democrat,TRUE,0.5195410027612586
1976,NEW YORK,NY,4,Republican,TRUE,0.48047403291076624
1976,NEW YORK,NY,5,Republican,TRUE,0.4960652562123551
1976,NEW YORK,NY,6,Democrat,TRUE,0.5736505685721667
1976,NEW YORK,NY,7,Democrat,TRUE,0.724220052393427
1976,NEW YORK,NY,8,Democrat,TRUE,0.7177809532790275
1976,NEW YORK,NY,9,Democrat,TRUE,0.4637180433178523
1976,NEW YORK,NY,10,Democrat,TRUE,0.5951863541504976
1976,NEW YORK,NY,11,Democrat,TRUE,0.7406210138216638
1976,NEW YORK,NY,12,Democrat,TRUE,0.8320639909735654
1976,NEW YORK,NY,13,Democrat,TRUE,0.7764248547918683
1976,NEW YORK,NY,14,Democrat,TRUE,0.791785458370813
1976,NEW YORK,NY,15,Democrat,TRUE,0.5420734881766786
1976,NEW YORK,NY,16,Democrat,TRUE,0.7670034738753989
1976,NEW YORK,NY,17,Democrat,TRUE,0.6557480778427693
1976,NEW YORK,NY,18,Democrat,TRUE,0.66130154863407
1976,NEW YORK,NY,19,Democrat,TRUE,0.8239646066404885
1976,NEW YORK,NY,20,Democrat,TRUE,0.7466829577337316
1976,NEW YORK,NY,21,Democrat,TRUE,0.8878065086073108
1976,NEW YORK,NY,22,Democrat,TRUE,0.8103891474031822
1976,NEW YORK,NY,23,Republican,TRUE,0.45321455342212996
1976,NEW YORK,NY,24,Democrat,TRUE,0.5451063318252355
1976,NEW YORK,NY,25,Republican,TRUE,0.6222413400470636
1976,NEW YORK,NY,26,Republican,TRUE,0.6525075958930542
1976,NEW YORK,NY,27,Democrat,TRUE,0.6385925716143784
1976,NEW YORK,NY,28,Democrat,TRUE,0.7902603619598256
1976,NEW YORK,NY,29,Republican,TRUE,0.4503552389577168
1976,NEW YORK,NY,30,Republican,TRUE,0.5217794362009154
1976,NEW YORK,NY,31,Republican,TRUE,0.6235398946942082
1976,NEW YORK,NY,32,Democrat,TRUE,0.5477962622879983
1976,NEW YORK,NY,33,Republican,TRUE,0.6848677190774535
1976,NEW YORK,NY,34,Republican,TRUE,0.6585256717101292
1976,NEW YORK,NY,35,Republican,TRUE,0.6425139025623288
1976,NEW YORK,NY,36,Democrat,TRUE,0.6421569422591337
1976,NEW YORK,NY,37,Democrat,TRUE,0.7471922845464279
1976,NEW YORK,NY,38,Republican,TRUE,0.7151111509417053
1976,NEW YORK,NY,39,Democrat,TRUE,0.617884991348509
1976,NORTH CAROLINA,NC,1,Democrat,TRUE,0.7588029794699744
1976,NORTH CAROLINA,NC,2,Democrat,TRUE,1
1976,NORTH CAROLINA,NC,3,Democrat,TRUE,0.6874922071213552
1976,NORTH CAROLINA,NC,4,Democrat,TRUE,0.6060217514235742
1976,NORTH CAROLINA,NC,5,Democrat,TRUE,0.542308030126699
1976,NORTH CAROLINA,NC,6,Democrat,TRUE,0.9632690541781451
1976,NORTH CAROLINA,NC,7,Democrat,TRUE,0.8130184469161458
1976,NORTH CAROLINA,NC,8,Democrat,TRUE,0.657236846459846
1976,NORTH CAROLINA,NC,9,Republican,TRUE,0.5351327801909121
1976,NORTH CAROLINA,NC,10,Republican,TRUE,0.597838057843325
1976,NORTH CAROLINA,NC,11,Democrat,TRUE,0.5089720994550039
1976,NORTH DAKOTA,ND,0,Republican,TRUE,0.6244562423891183
1976,OHIO,OH,1,Republican,TRUE,0.6476615776681847
1976,OHIO,OH,2,Democrat,TRUE,0.5137470358955237
1976,OHIO,OH,3,Republican,TRUE,0.6938723568175877
1976,OHIO,OH,4,Republican,TRUE,0.7005961019212867
1976,OHIO,OH,5,Republican,TRUE,0.6744090619499605
1976,OHIO,OH,6,Republican,TRUE,0.6148474424427586
1976,OHIO,OH,7,Republican,TRUE,0.6485152328253585
1976,OHIO,OH,8,Republican,TRUE,0.6865211921391696
1976,OHIO,OH,9,Democrat,TRUE,0.5420047746905678
1976,OHIO,OH,10,Republican,TRUE,0.6876379094016355
1976,OHIO,OH,11,Republican,TRUE,0.7174202443778823
1976,OHIO,OH,12,Republican,TRUE,0.4645986519607843
1976,OHIO,OH,13,Democrat,TRUE,0.6601846251596073
1976,OHIO,OH,14,Democrat,TRUE,0.7409311277316247
1976,OHIO,OH,15,Republican,TRUE,0.6550119196276535
1976,OHIO,OH,16,Republican,TRUE,0.6684664916624065
1976,OHIO,OH,17,Republican,TRUE,0.56796494294848
1976,OHIO,OH,18,Democrat,TRUE,0.6290614204074604
1976,OHIO,OH,19,Democrat,TRUE,0.5024375330053642
1976,OHIO,OH,20,Democrat,TRUE,0.8098724339214272
1976,OHIO,OH,21,Democrat,TRUE,0.8383321474832612
1976,OHIO,OH,22,Democrat,TRUE,0.7273246832613751
1976,OHIO,OH,23,Democrat,TRUE,0.732010315057742
1976,OKLAHOMA,OK,1,Democrat,TRUE,0.5396858493188769
1976,OKLAHOMA,OK,2,Democrat,TRUE,0.5396878936245343
1976,OKLAHOMA,OK,3,Democrat,TRUE,0.8196082680898329
1976,OKLAHOMA,OK,4,Democrat,TRUE,0.7494029879567705
1976,OKLAHOMA,OK,5,Republican,TRUE,0.49853578763215944
1976,OKLAHOMA,OK,6,Democrat,TRUE,0.710763966068927
1976,OREGON,OR,1,Democrat,TRUE,0.5865303030303031
1976,OREGON,OR,2,Democrat,TRUE,0.7198549598979901
1976,OREGON,OR,3,Democrat,TRUE,0.8387583238727824
1976,OREGON,OR,4,Democrat,TRUE,0.5002001208893536
1976,PENNSYLVANIA,PA,1,Democrat,TRUE,0.7354480072862033
1976,PENNSYLVANIA,PA,2,Democrat,TRUE,0.7354605038528744
1976,PENNSYLVANIA,PA,3,Democrat,TRUE,0.7315566170689374
1976,PENNSYLVANIA,PA,4,Democrat,TRUE,0.6751945570623049
1976,PENNSYLVANIA,PA,5,Republican,TRUE,0.5954891258377658
1976,PENNSYLVANIA,PA,6,Democrat,TRUE,0.7382623012408976
1976,PENNSYLVANIA,PA,7,Democrat,TRUE,0.5408226299845318
1976,PENNSYLVANIA,PA,8,Democrat,TRUE,0.49495578068061363
1976,PENNSYLVANIA,PA,9,Republican,TRUE,1
1976,PENNSYLVANIA,PA,10,Republican,TRUE,0.6256426654941717
1976,PENNSYLVANIA,PA,11,Democrat,TRUE,0.7082580687283727
1976,PENNSYLVANIA,PA,12,Democrat,TRUE,0.6768438558397286
1976,PENNSYLVANIA,PA,13,Republican,TRUE,0.6340593771223441
1976,PENNSYLVANIA,PA,14,Democrat,TRUE,0.7170454260730125
1976,PENNSYLVANIA,PA,15,Democrat,TRUE,0.6521900653124812
1976,PENNSYLVANIA,PA,16,Republican,TRUE,0.6233549582947173
1976,PENNSYLVANIA,PA,17,Democrat,TRUE,0.5072175387368718
1976,PENNSYLVANIA,PA,18,Democrat,TRUE,0.5945574534567172
1976,PENNSYLVANIA,PA,19,Republican,TRUE,0.7059686888454012
1976,PENNSYLVANIA,PA,20,Democrat,TRUE,0.7495543028519064
1976,PENNSYLVANIA,PA,21,Democrat,TRUE,0.5940463567033902
1976,PENNSYLVANIA,PA,22,Democrat,TRUE,0.5531764491266475
1976,PENNSYLVANIA,PA,23,Democrat,TRUE,0.5654424000660915
1976,PENNSYLVANIA,PA,24,Republican,TRUE,0.5536088009379486
1976,PENNSYLVANIA,PA,25,Republican,TRUE,0.567880803774474
1976,RHODE ISLAND,RI,1,Democrat,TRUE,0.6239184607651255
1976,RHODE ISLAND,RI,2,Democrat,TRUE,0.7649520583224375
1976,SOUTH CAROLINA,SC,1,Democrat,TRUE,0.6888040887948936
1976,SOUTH CAROLINA,SC,2,Republican,TRUE,0.5753715645367081
1976,SOUTH CAROLINA,SC,3,Democrat,TRUE,0.999024224682873
1976,SOUTH CAROLINA,SC,4,Democrat,TRUE,0.7351500821544503
1976,SOUTH CAROLINA,SC,5,Democrat,TRUE,0.5141467590070812
1976,SOUTH CAROLINA,SC,6,Democrat,TRUE,0.554552360916316
1976,SOUTH DAKOTA,SD,0,Republican,TRUE,0.7978044907547145
1976,SOUTH DAKOTA,SD,0,Republican,TRUE,0.6986161086912303
1976,TENNESSEE,TN,1,Republican,TRUE,0.5794979079497908
1976,TENNESSEE,TN,2,Republican,TRUE,0.628021445366269
1976,TENNESSEE,TN,3,Democrat,TRUE,0.6747980323475097
1976,TENNESSEE,TN,4,Democrat,TRUE,0.9402638462227945
1976,TENNESSEE,TN,5,Democrat,TRUE,0.9241944605621699
1976,TENNESSEE,TN,6,Republican,TRUE,0.6445485871812543
1976,TENNESSEE,TN,7,Democrat,TRUE,0.9998580875883405
1976,TENNESSEE,TN,8,Democrat,TRUE,0.6066922159152536
1976,TEXAS,TX,1,Democrat,TRUE,0.8371609839349979
1976,TEXAS,TX,2,Democrat,TRUE,0.9503768576741282
1976,TEXAS,TX,3,Republican,TRUE,0.740420806091274
1976,TEXAS,TX,4,Democrat,TRUE,0.6272145683934894
1976,TEXAS,TX,5,Democrat,TRUE,0.5396523758030659
1976,TEXAS,TX,6,Democrat,TRUE,0.6592940941872445
1976,TEXAS,TX,7,Republican,TRUE,1
1976,TEXAS,TX,8,Democrat,TRUE,0.606511788334543
1976,TEXAS,TX,9,Democrat,TRUE,1
1976,TEXAS,TX,10,Democrat,TRUE,0.7682116988979992
1976,TEXAS,TX,11,Democrat,TRUE,0.5740398093636109
1976,TEXAS,TX,12,Democrat,TRUE,0.7583402230018099
1976,TEXAS,TX,13,Democrat,TRUE,0.5929761814612665
1976,TEXAS,TX,14,Democrat,TRUE,0.6141937431502129
1976,TEXAS,TX,15,Democrat,TRUE,0.7436705885756022
1976,TEXAS,TX,16,Democrat,TRUE,0.5778974874371859
1976,TEXAS,TX,17,Democrat,TRUE,1
1976,TEXAS,TX,18,Democrat,TRUE,0.8550820925406822
1976,TEXAS,TX,19,Democrat,TRUE,0.5463551669059472
1976,TEXAS,TX,20,Democrat,TRUE,1
1976,TEXAS,TX,21,Democrat,TRUE,0.7103899191631003
1976,TEXAS,TX,22,Democrat,TRUE,0.500695013537204
1976,TEXAS,TX,23,Democrat,TRUE,1
1976,TEXAS,TX,24,Democrat,TRUE,0.6339391060510872
1976,UTAH,UT,1,Democrat,TRUE,0.5817307153189724
1976,UTAH,UT,2,Republican,TRUE,0.5242888165038002
1976,VERMONT,VT,0,Republican,TRUE,0.6735359854532073
1976,VIRGINIA,VA,1,Republican,TRUE,0.48555292526208993
1976,VIRGINIA,VA,2,Republican,TRUE,0.6568719124181817
1976,VIRGINIA,VA,3,Democrat,TRUE,0.8792680600594054
1976,VIRGINIA,VA,4,Republican,TRUE,0.5302890091116174
